id,playerId,Display Name,First Name,Last Name,Birth Date,Birth Place,National Team,Shirt Num,Position,Position Info,year_id,accurate_back_zone_pass,accurate_chipped_pass,accurate_fwd_zone_pass,accurate_launches,accurate_layoffs,accurate_long_balls,accurate_pass,accurate_through_ball,aerial_lost,aerial_won,appearances,attempted_tackle_foul,attempts_conceded_ibox,attempts_conceded_obox,attempts_ibox,attempts_obox,att_assist_openplay,att_bx_left,att_goal_high_right,att_ibox_blocked,att_lf_total,att_miss_high,att_miss_right,att_obox_blocked,att_obox_goal,att_obox_miss,att_obox_target,att_obx_centre,att_one_on_one,att_openplay,att_rf_goal,att_rf_target,att_rf_total,att_sv_low_right,backward_pass,ball_recovery,big_chance_missed,blocked_pass,blocked_scoring_att,challenge_lost,clean_sheet,crosses_18yard,crosses_18yardplus,dispossessed,draws,duel_lost,duel_won,effective_clearance,effective_head_clearance,final_third_entries,fouls,fwd_pass,game_started,goals,goals_conceded,goals_conceded_ibox,goals_openplay,head_clearance,head_pass,interception,interception_won,leftside_pass,long_pass_own_to_opp,long_pass_own_to_opp_success,losses,lost_corners,mins_played,offtarget_att_assist,ontarget_att_assist,ontarget_scoring_att,open_play_pass,outfielder_block,passes_left,passes_right,pen_area_entries,poss_lost_all,poss_lost_ctrl,poss_won_att_3rd,poss_won_def_3rd,poss_won_mid_3rd,put_through,rightside_pass,shot_off_target,six_yard_block,successful_final_third_passes,successful_open_play_pass,successful_put_through,total_att_assist,total_back_zone_pass,total_chipped_pass,total_clearance,total_contest,total_cross,total_cross_nocorner,total_distance_in_m,total_final_third_passes,total_fwd_zone_pass,total_launches,total_layoffs,total_long_balls,total_pass,total_pull_back,total_scoring_att,total_sub_off,total_sub_on,total_tackle,total_through_ball,touches,touches_in_opp_box,turnover,unsuccessful_touch,was_fouled,wins,won_contest,won_tackle,accurate_cross,accurate_cross_nocorner,accurate_flick_on,accurate_throws,assist_own_goal,att_bx_centre,att_bx_right,att_cmiss_left,att_cmiss_right,att_fastbreak,att_goal_low_centre,att_goal_low_left,att_goal_low_right,att_hd_miss,att_hd_target,att_hd_total,att_ibox_goal,att_ibox_miss,att_ibox_target,att_lf_goal,att_lf_target,att_miss_high_left,att_miss_high_right,att_miss_left,att_obox_post,att_obp_goal,att_obx_right,att_post_right,att_setpiece,att_sv_high_left,att_sv_low_centre,big_chance_created,big_chance_scored,blocked_cross,clearance_off_line,dangerous_play,effective_blocked_cross,goals_conceded_obox,goal_assist,goal_assist_intentional,goal_assist_openplay,hand_ball,hit_woodwork,interceptions_in_box,offside_provoked,overrun,penalty_conceded,pen_goals_conceded,post_scoring_att,shield_ball_oop,shot_fastbreak,total_fastbreak,total_flick_on,total_offside,total_throws,won_corners,yellow_card,att_cmiss_high,att_goal_high_centre,att_goal_high_left,att_hd_goal,att_sv_low_left,error_lead_to_shot,fouled_final_third,goal_assist_setplay,own_goals,accurate_goal_kicks,accurate_keeper_sweeper,accurate_keeper_throws,cross_not_claimed,dive_catch,dive_save,diving_save,gk_smother,goal_kicks,good_high_claim,keeper_pick_up,keeper_throws,penalty_faced,penalty_save,punches,saved_ibox,saved_obox,saves,stand_catch,stand_save,total_high_claim,total_keeper_sweeper,att_assist_setplay,att_cmiss_high_right,att_lg_centre,att_sv_high_centre,att_sv_high_right,foul_throw_in,att_freekick_miss,att_freekick_total,att_ibox_post,error_lead_to_goal,last_man_tackle,freekick_cross,assist_attempt_saved,assist_free_kick_won,accurate_pull_back,corner_taken,times_tackled,winning_goal,accurate_corners_intobox,accurate_freekick_cross,goal_assist_deadball,second_goal_assist,total_corners_intobox,att_hd_post,red_card,second_yellow,att_post_high,assist_penalty_won,att_cmiss_high_left,penalty_won,att_freekick_goal,att_freekick_target,att_obxd_left,att_obx_left,goal_fastbreak,att_post_left,att_pen_goal,att_freekick_post,assist_blocked_shot,assist_handball_won,assist_pass_lost,assist_post,att_pen_post,att_pen_target,att_obxd_right,att_corner,rescinded_red_card,att_pen_miss,att_lg_right,att_lg_left
12136,26145.0,Granit Xhaka,Granit,Xhaka,1992-09-27,Switzerland,Switzerland,34.0,M,Centre Central Midfielder,79,1030.0,157.0,1707.0,2.0,67.0,188.0,2708.0,2.0,50.0,49.0,38.0,38.0,266.0,141.0,8.0,58.0,22.0,1.0,,4.0,63.0,6.0,9.0,14.0,1.0,26.0,16.0,58.0,,52.0,,,3.0,6.0,389.0,261.0,,50.0,18.0,43.0,11.0,5.0,7.0,20.0,6.0,172.0,184.0,64.0,41.0,487.0,57.0,865.0,37.0,1.0,50.0,48.0,1.0,41.0,178.0,37.0,37.0,930.0,403.0,293.0,13.0,12.0,3266.0,17.0,22.0,17.0,3044.0,9.0,455.0,321.0,194.0,555.0,555.0,12.0,106.0,143.0,50.0,932.0,31.0,,804.0,2644.0,21.0,39.0,1128.0,287.0,64.0,24.0,102.0,27.0,423922.267578125,1014.0,2090.0,22.0,68.0,284.0,3116.0,2.0,66.0,7.0,1.0,78.0,11.0,3688.0,24.0,35.0,35.0,42.0,19.0,18.0,57.0,29.0,7.0,3.0,18.0,,6.0,1.0,1.0,2.0,,,,,,,,,3.0,,1.0,16.0,4.0,1.0,9.0,1.0,,,,2.0,1.0,2.0,3.0,,4.0,,,4.0,2.0,7.0,6.0,2.0,4.0,2.0,3.0,4.0,1.0,,5.0,2.0,3.0,,,9.0,,18.0,14.0,10.0,,1.0,,,6.0,1.0,6.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,1.0,,,3.0,8.0,1.0,3.0,,15.0,1.0,,1.0,89.0,,,23.0,6.0,4.0,2.0,76.0,,,,1.0,,,,,2.0,,,,1.0,,,,,,,,,,,,,,
4673,138635.0,Claudio Yacob,Claudio,Yacob,1987-07-18,Argentina,Argentina,24.0,M,Centre Defensive Midfielder,79,178.0,6.0,134.0,4.0,4.0,19.0,312.0,,28.0,18.0,16.0,15.0,81.0,61.0,6.0,2.0,1.0,1.0,,1.0,1.0,0.0,0.0,,,2.0,,2.0,,3.0,,,3.0,,54.0,75.0,,11.0,1.0,14.0,2.0,,,6.0,5.0,72.0,68.0,25.0,12.0,54.0,25.0,118.0,9.0,,17.0,12.0,,12.0,48.0,16.0,16.0,100.0,48.0,31.0,9.0,5.0,900.0,1.0,,1.0,369.0,6.0,38.0,50.0,8.0,78.0,78.0,2.0,47.0,26.0,11.0,102.0,6.0,,51.0,307.0,8.0,1.0,195.0,17.0,25.0,2.0,,,104851.91261291504,83.0,179.0,13.0,4.0,37.0,374.0,,8.0,3.0,7.0,36.0,,517.0,6.0,10.0,10.0,12.0,2.0,2.0,27.0,,,0.0,,,3.0,,1.0,,,,,,2.0,1.0,3.0,,4.0,1.0,,,0.0,3.0,3.0,,,,,1.0,0.0,,,,,,,,5.0,,,,,,6.0,,,,,,,,,1.0,,,1.0,5.0,,,,,,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14626,261070.0,Josef Yarney,Josef,Yarney,1997-10-08,England,England,4.0,D,Centre Central Defender,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10522,312091.0,DeAndre Yedlin,DeAndre,Yedlin,1993-07-09,United States,United States,2.0,D,Right Full Back,79,354.0,36.0,415.0,11.0,3.0,30.0,750.0,,50.0,47.0,34.0,14.0,256.0,137.0,1.0,5.0,17.0,,,1.0,1.0,1.0,1.0,2.0,,3.0,,5.0,,1.0,,,5.0,,194.0,156.0,0.0,62.0,3.0,28.0,7.0,47.0,26.0,18.0,8.0,145.0,159.0,93.0,40.0,153.0,32.0,419.0,31.0,,37.0,33.0,,40.0,116.0,44.0,44.0,345.0,175.0,83.0,16.0,23.0,2842.0,10.0,9.0,,994.0,7.0,11.0,350.0,90.0,433.0,433.0,9.0,97.0,50.0,62.0,42.0,3.0,,221.0,744.0,30.0,19.0,440.0,83.0,93.0,46.0,73.0,73.0,330554.8917236328,326.0,633.0,67.0,3.0,115.0,1000.0,3.0,6.0,,3.0,57.0,2.0,1823.0,12.0,24.0,24.0,26.0,10.0,29.0,33.0,19.0,19.0,,263.0,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,2.0,,,3.0,,21.0,1.0,,21.0,4.0,2.0,2.0,2.0,,,3.0,7.0,8.0,,2.0,,,,,7.0,9.0,322.0,6.0,5.0,,,,,,,5.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,1.0,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4605,313297.0,Maya Yoshida,Maya,Yoshida,1988-08-24,Japan,Japan,22.0,D,Centre Central Defender,79,645.0,28.0,250.0,20.0,1.0,62.0,894.0,,39.0,67.0,24.0,13.0,175.0,132.0,17.0,2.0,5.0,,,4.0,3.0,3.0,4.0,,,1.0,1.0,2.0,,0.0,1.0,,7.0,,66.0,142.0,3.0,25.0,4.0,7.0,6.0,1.0,1.0,9.0,8.0,73.0,109.0,130.0,83.0,96.0,19.0,403.0,23.0,2.0,31.0,23.0,,83.0,112.0,41.0,41.0,333.0,230.0,149.0,11.0,14.0,2051.0,4.0,1.0,4.0,1042.0,14.0,62.0,85.0,12.0,191.0,191.0,1.0,97.0,44.0,25.0,260.0,11.0,3.0,58.0,876.0,18.0,5.0,707.0,56.0,130.0,2.0,2.0,2.0,211219.3475341797,115.0,357.0,90.0,1.0,155.0,1062.0,,19.0,1.0,1.0,27.0,,1378.0,28.0,8.0,8.0,15.0,5.0,2.0,20.0,1.0,1.0,1.0,3.0,,13.0,,1.0,2.0,,,,1.0,4.0,1.0,7.0,2.0,9.0,1.0,,1.0,1.0,1.0,1.0,,,,1.0,4.0,,1.0,1.0,,3.0,,,3.0,8.0,,,,,1.0,3.0,10.0,,,,1.0,3.0,,,1.0,,4.0,4.0,2.0,2.0,1.0,,1.0,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,1.0,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,3.0,,,,
3062,94798.0,Ashley Young,Ashley,Young,1985-07-09,England,England,18.0,D,Left/Right Wing Back,79,447.0,60.0,609.0,17.0,6.0,95.0,1022.0,1.0,21.0,19.0,30.0,21.0,197.0,135.0,7.0,11.0,18.0,4.0,0.0,4.0,4.0,,1.0,6.0,2.0,3.0,,11.0,,10.0,2.0,2.0,14.0,,191.0,168.0,,61.0,10.0,29.0,7.0,61.0,32.0,18.0,5.0,120.0,136.0,72.0,36.0,223.0,29.0,533.0,28.0,2.0,26.0,23.0,1.0,36.0,44.0,57.0,57.0,103.0,201.0,103.0,7.0,20.0,2445.0,12.0,14.0,4.0,1255.0,5.0,479.0,74.0,143.0,466.0,466.0,11.0,108.0,49.0,61.0,458.0,4.0,,326.0,996.0,19.0,26.0,512.0,119.0,72.0,52.0,121.0,99.0,276001.8835144043,459.0,894.0,92.0,6.0,217.0,1285.0,,18.0,7.0,2.0,53.0,2.0,2083.0,25.0,19.0,19.0,35.0,18.0,29.0,32.0,34.0,27.0,,229.0,1.0,3.0,,3.0,1.0,,,1.0,,,,,,1.0,2.0,0.0,,,,3.0,,,,,1.0,,,5.0,,14.0,1.0,1.0,14.0,3.0,4.0,4.0,3.0,,1.0,8.0,6.0,7.0,,1.0,,1.0,,,1.0,1.0,265.0,15.0,7.0,,,1.0,,1.0,1.0,9.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,1.0,,1.0,,3.0,,,,6.0,,,,24.0,,,7.0,2.0,,,22.0,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,
3654,47197.0,Pablo Zabaleta,Pablo,Zabaleta,1985-01-16,Argentina,Argentina,5.0,D,Right Full Back,79,384.0,74.0,473.0,7.0,8.0,53.0,844.0,1.0,57.0,58.0,37.0,25.0,302.0,234.0,5.0,1.0,15.0,,,1.0,1.0,,1.0,,,,1.0,1.0,,6.0,,1.0,3.0,,191.0,182.0,,118.0,1.0,50.0,10.0,38.0,33.0,13.0,12.0,159.0,194.0,124.0,79.0,271.0,33.0,529.0,37.0,,62.0,52.0,,79.0,140.0,61.0,61.0,376.0,245.0,136.0,15.0,24.0,3291.0,5.0,12.0,1.0,1145.0,13.0,18.0,409.0,96.0,510.0,510.0,7.0,112.0,63.0,118.0,57.0,4.0,,204.0,838.0,59.0,17.0,466.0,165.0,124.0,14.0,71.0,71.0,354611.943359375,360.0,758.0,53.0,10.0,149.0,1153.0,2.0,6.0,2.0,,96.0,1.0,2134.0,22.0,24.0,24.0,34.0,10.0,7.0,67.0,13.0,13.0,2.0,295.0,,2.0,3.0,,,,,,,2.0,,2.0,,4.0,,,,,,3.0,,,,,,,1.0,,,28.0,,,28.0,10.0,1.0,,1.0,,,4.0,1.0,5.0,2.0,5.0,,4.0,,,12.0,1.0,382.0,15.0,9.0,,,,,,,5.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4539,13935.0,Wilfried Zaha,Wilfried,Zaha,1992-11-10,Cote D’Ivoire,Cote D’Ivoire,11.0,F,Left/Centre/Right Winger,79,87.0,5.0,396.0,,36.0,10.0,469.0,2.0,15.0,4.0,29.0,16.0,194.0,122.0,51.0,13.0,49.0,14.0,1.0,14.0,15.0,5.0,4.0,5.0,1.0,4.0,3.0,13.0,,57.0,7.0,11.0,45.0,3.0,132.0,124.0,9.0,64.0,19.0,19.0,8.0,68.0,8.0,110.0,11.0,265.0,229.0,1.0,,52.0,45.0,161.0,28.0,9.0,31.0,25.0,8.0,,16.0,7.0,7.0,130.0,26.0,18.0,7.0,3.0,2551.0,15.0,37.0,26.0,619.0,,158.0,74.0,109.0,552.0,552.0,19.0,37.0,68.0,64.0,200.0,19.0,1.0,268.0,465.0,24.0,53.0,106.0,11.0,1.0,197.0,76.0,76.0,272412.99072265625,376.0,593.0,1.0,48.0,19.0,623.0,5.0,64.0,2.0,1.0,30.0,6.0,1427.0,208.0,106.0,106.0,76.0,11.0,119.0,23.0,14.0,14.0,6.0,14.0,,24.0,5.0,3.0,,3.0,1.0,2.0,4.0,1.0,1.0,3.0,8.0,15.0,14.0,1.0,5.0,2.0,3.0,5.0,,,,,1.0,1.0,8.0,8.0,7.0,3.0,,,3.0,6.0,3.0,3.0,3.0,1.0,,1.0,0.0,38.0,,2.0,,1.0,3.0,3.0,20.0,19.0,14.0,43.0,5.0,2.0,,1.0,1.0,4.0,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,2.0,,,,,,,1.0,,,,,,2.0,,4.0,,,,,,,,,,,2.0,,,,,,,,,
7103,289909.0,Zanka,Mathias,Jorgensen,1990-04-23,Denmark,Denmark,22.0,D,Centre Central Defender,79,793.0,60.0,405.0,25.0,1.0,104.0,1198.0,1.0,82.0,88.0,38.0,32.0,286.0,154.0,11.0,2.0,7.0,,,3.0,,2.0,1.0,0.0,,2.0,,2.0,,4.0,,1.0,6.0,1.0,130.0,166.0,4.0,47.0,3.0,26.0,10.0,0.0,,0.0,10.0,153.0,154.0,241.0,121.0,246.0,45.0,751.0,38.0,,58.0,52.0,,121.0,211.0,76.0,76.0,476.0,387.0,213.0,19.0,28.0,3420.0,4.0,5.0,3.0,1507.0,20.0,34.0,321.0,23.0,382.0,382.0,1.0,114.0,51.0,47.0,204.0,7.0,0.0,133.0,1153.0,29.0,9.0,905.0,146.0,241.0,3.0,0.0,0.0,338542.9248046875,286.0,656.0,119.0,1.0,272.0,1561.0,,13.0,,,55.0,2.0,2077.0,28.0,12.0,12.0,9.0,9.0,3.0,36.0,,,1.0,8.0,,9.0,,1.0,,,,,,3.0,2.0,5.0,,5.0,3.0,,,,,4.0,,,,,3.0,,1.0,1.0,,8.0,,,8.0,6.0,2.0,2.0,1.0,0.0,,13.0,31.0,,1.0,4.0,,2.0,,,7.0,2.0,9.0,3.0,6.0,1.0,,,,,4.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
25313,288543.0,Davide Zappacosta,Davide,Zappacosta,1992-06-11,Italy,Italy,77.0,D,Right Full Back,79,163.0,6.0,232.0,2.0,3.0,6.0,378.0,,6.0,14.0,22.0,5.0,67.0,48.0,11.0,14.0,12.0,,,3.0,11.0,,2.0,6.0,1.0,2.0,5.0,14.0,,17.0,,5.0,13.0,2.0,135.0,67.0,2.0,42.0,9.0,14.0,3.0,64.0,20.0,18.0,4.0,68.0,64.0,20.0,13.0,19.0,7.0,100.0,12.0,1.0,15.0,15.0,1.0,13.0,28.0,6.0,6.0,153.0,26.0,14.0,4.0,8.0,1095.0,10.0,3.0,11.0,442.0,2.0,31.0,139.0,61.0,215.0,215.0,6.0,38.0,23.0,42.0,57.0,5.0,,123.0,375.0,9.0,13.0,196.0,12.0,20.0,37.0,84.0,84.0,148860.8797607422,145.0,333.0,8.0,3.0,13.0,445.0,2.0,25.0,7.0,10.0,26.0,,872.0,45.0,21.0,21.0,10.0,14.0,14.0,11.0,17.0,17.0,,119.0,,3.0,7.0,1.0,2.0,,,,1.0,1.0,,1.0,,2.0,5.0,1.0,5.0,1.0,,1.0,,,,,,,5.0,2.0,,6.0,,,6.0,,1.0,1.0,1.0,,1.0,,2.0,7.0,,1.0,1.0,2.0,,,,5.0,128.0,25.0,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,1.0,,,,,,,0.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
3338,132978.0,Mauro Zárate,Mauro,Zárate,1987-03-18,Argentina,Argentina,19.0,F,Centre Striker,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10123,281572.0,Marvin Zeegelaar,Marvin,Zeegelaar,1990-08-12,Netherlands,Netherlands,4.0,D,Left Full Back,79,151.0,8.0,196.0,5.0,1.0,16.0,337.0,0.0,8.0,13.0,12.0,11.0,78.0,44.0,,,6.0,,,,,,,,,,,,,,,,,,69.0,63.0,,31.0,,13.0,2.0,32.0,5.0,10.0,2.0,52.0,59.0,25.0,13.0,79.0,17.0,208.0,12.0,,17.0,13.0,,13.0,48.0,20.0,20.0,11.0,72.0,38.0,6.0,7.0,995.0,6.0,1.0,,416.0,1.0,174.0,4.0,36.0,180.0,180.0,1.0,37.0,25.0,31.0,134.0,,,101.0,333.0,4.0,7.0,172.0,21.0,25.0,20.0,38.0,37.0,117355.00830078124,142.0,288.0,17.0,1.0,33.0,422.0,,,1.0,,23.0,1.0,727.0,12.0,11.0,11.0,9.0,4.0,15.0,18.0,10.0,9.0,1.0,89.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,5.0,,,5.0,4.0,1.0,1.0,1.0,1.0,,4.0,3.0,4.0,,1.0,,,,,3.0,,124.0,11.0,4.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,1.0,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
22547,145041.0,Zhang Yuning,Yuning,Zhang,1997-01-05,China,China,97.0,F,Centre Striker,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3662,277928.0,Ron-Robert Zieler,Ron-Robert,Zieler,1989-02-12,Germany,Germany,16.0,G,Goalkeeper,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19620,34626.0,Oleksandr Zinchenko,Oleksandr,Zinchenko,1996-12-15,Ukraine,Ukraine,25.0,M,Centre Attacking Midfielder,79,202.0,11.0,419.0,0.0,5.0,17.0,621.0,,3.0,16.0,8.0,7.0,16.0,7.0,,5.0,7.0,,,,5.0,0.0,2.0,,,3.0,2.0,5.0,,3.0,,,,,95.0,32.0,,11.0,,6.0,2.0,7.0,3.0,2.0,,18.0,43.0,7.0,5.0,72.0,7.0,170.0,6.0,,3.0,3.0,,5.0,27.0,6.0,6.0,76.0,36.0,32.0,,,533.0,3.0,5.0,2.0,668.0,,216.0,8.0,23.0,69.0,69.0,2.0,17.0,13.0,11.0,331.0,3.0,,168.0,617.0,3.0,8.0,216.0,21.0,7.0,3.0,10.0,10.0,65326.44165039063,196.0,466.0,2.0,5.0,25.0,672.0,1.0,5.0,3.0,2.0,23.0,,787.0,2.0,2.0,2.0,1.0,8.0,3.0,16.0,,,,43.0,,,,,1.0,,,,,,,,,,,,2.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,2.0,47.0,4.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5175,288580.0,Kurt Zouma,Kurt,Zouma,1994-10-27,France,France,4.0,D,Centre Central Defender,79,501.0,47.0,297.0,26.0,1.0,85.0,797.0,,31.0,109.0,34.0,13.0,303.0,185.0,11.0,9.0,6.0,,,2.0,4.0,1.0,1.0,3.0,,4.0,2.0,8.0,,10.0,,3.0,11.0,1.0,90.0,145.0,,32.0,5.0,7.0,6.0,6.0,5.0,17.0,12.0,79.0,202.0,231.0,136.0,167.0,19.0,498.0,32.0,1.0,50.0,46.0,,136.0,162.0,61.0,61.0,280.0,268.0,144.0,15.0,35.0,2888.0,3.0,3.0,8.0,988.0,23.0,81.0,155.0,20.0,325.0,325.0,1.0,97.0,47.0,32.0,153.0,7.0,0.0,111.0,771.0,19.0,6.0,573.0,81.0,231.0,27.0,11.0,11.0,290921.9932861328,184.0,459.0,96.0,1.0,177.0,1021.0,,20.0,1.0,2.0,50.0,,1699.0,23.0,15.0,15.0,21.0,7.0,22.0,38.0,1.0,1.0,1.0,71.0,,8.0,2.0,1.0,1.0,,,,,2.0,0.0,3.0,1.0,3.0,5.0,,3.0,1.0,1.0,3.0,,,,,1.0,,2.0,,1.0,15.0,1.0,,15.0,4.0,,,,,,20.0,20.0,3.0,,1.0,,7.0,,,5.0,1.0,116.0,1.0,1.0,,,1.0,1.0,3.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10483,266978.0,Rolando Aarons,Rolando,Aarons,1995-11-16,Jamaica,Jamaica,11.0,M,Left/Right Winger,79,13.0,,16.0,,0.0,1.0,28.0,,3.0,1.0,4.0,1.0,15.0,10.0,1.0,1.0,,1.0,,,2.0,,1.0,,,1.0,,1.0,,2.0,,,,,11.0,9.0,,6.0,,2.0,,1.0,1.0,6.0,1.0,14.0,12.0,,,3.0,1.0,11.0,1.0,,2.0,2.0,,,6.0,1.0,1.0,6.0,2.0,,3.0,,137.0,,,1.0,39.0,,11.0,2.0,2.0,29.0,29.0,1.0,5.0,3.0,6.0,13.0,1.0,,9.0,26.0,3.0,,14.0,,,6.0,2.0,2.0,17042.67187500001,15.0,29.0,,1.0,2.0,41.0,,2.0,1.0,3.0,4.0,,81.0,4.0,4.0,4.0,3.0,,4.0,4.0,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13279,288577.0,Abdul Rahman Baba,Abdul Rahman,Baba,1994-07-02,Ghana,Ghana,21.0,D,Left Full Back,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13286,289629.0,Tammy Abraham,Tammy,Abraham,1997-10-02,England,England,9.0,F,Centre Striker,79,63.0,5.0,142.0,1.0,24.0,6.0,203.0,2.0,58.0,39.0,31.0,3.0,164.0,110.0,36.0,6.0,11.0,2.0,1.0,8.0,6.0,4.0,4.0,3.0,,2.0,1.0,6.0,1.0,33.0,4.0,7.0,27.0,1.0,87.0,41.0,4.0,13.0,11.0,12.0,1.0,12.0,1.0,51.0,7.0,153.0,103.0,11.0,8.0,42.0,15.0,72.0,15.0,5.0,31.0,28.0,4.0,8.0,56.0,1.0,1.0,72.0,17.0,7.0,18.0,1.0,1720.0,7.0,5.0,15.0,273.0,1.0,29.0,63.0,24.0,235.0,235.0,10.0,12.0,19.0,13.0,69.0,16.0,1.0,61.0,178.0,7.0,12.0,74.0,8.0,11.0,47.0,13.0,13.0,182013.7470703125,121.0,239.0,4.0,31.0,15.0,300.0,,42.0,6.0,16.0,10.0,2.0,597.0,72.0,50.0,50.0,27.0,6.0,27.0,8.0,2.0,2.0,11.0,1.0,1.0,24.0,3.0,2.0,2.0,2.0,,1.0,3.0,6.0,1.0,7.0,5.0,14.0,9.0,,2.0,1.0,2.0,5.0,,1.0,,,3.0,1.0,5.0,3.0,3.0,,,,,3.0,1.0,1.0,1.0,3.0,,,,6.0,,2.0,,1.0,2.0,2.0,40.0,9.0,1.0,13.0,,,,,,2.0,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
